sentence_id,words,labels
1387269528501981185,#pasarmingguinfomalang,O
1387269528501981185,Numpang,O
1387269528501981185,jualan,O
1387269528501981185,punya,O
1387269528501981185,Istri,O
1387269528501981185,Pempek,B-PROD
1387269528501981185,Zada,I-PROD
1387269528501981185,��,O
1387269528501981185,Ikan,O
1387269528501981185,Tenggiri,O
1387269528501981185,��Khas,O
1387269528501981185,Palembang,B-LOC
1387269528501981185,��Harga,O
1387269528501981185,:,O
1387269528501981185,25rb,O
1387269528501981185,(1,O
1387269528501981185,kotak,O
1387269528501981185,isi,O
1387269528501981185,10,O
1387269528501981185,biji,O
1387269528501981185,),O
1387269528501981185,��Rumah,O
1387269528501981185,:,O
1387269528501981185,Perumahan,B-LOC
1387269528501981185,Graha,I-LOC
1387269528501981185,Defath,I-LOC
1387269528501981185,5,I-LOC
1387269528501981185,no.19,I-LOC
1387269528501981185,Tangkilsari,B-LOC
1387269528501981185,��IG,B-PROD
1387269528501981185,:,O
1387269528501981185,pempek_zada,B-PROD
1387269528501981185,��Wa,B-PROD
1387269528501981185,:,O
1387269528501981185,081333,O
1387269528501981185,097,O
1387269528501981185,037,O
1387269528501981185,Terimakasih,O
1387269528501981185,��,O
1387269528501981185,https://t.co/KmKx2PgSHj,O
1391356938944860163,RT,O
1391356938944860163,@danaretropolis,O
1391356938944860163,:,O
1391356938944860163,@IFnubia,O
1391356938944860163,@ndlahombike,O
1391356938944860163,itu,O
1391356938944860163,orang,O
1391356938944860163,kalo,O
1391356938944860163,nyepeda,O
1391356938944860163,di,O
1391356938944860163,jogja,B-LOC
1391356938944860163,biasanya,O
1391356938944860163,pake,O
1391356938944860163,pengawalan,O
1391356938944860163,ninuninu,O
1391356938944860163,yg,O
1391356938944860163,menerobos,O
1391356938944860163,lampu,O
1391356938944860163,bangjo,O
1391356938944860163,di,O
1391356938944860163,ri…,B-LOC
1385558817136463873,RT,O
1385558817136463873,@RicKY_KCh,O
1385558817136463873,:,O
1385558817136463873,Saksikan,O
1385558817136463873,Agus,B-PER
1385558817136463873,Harimurti,I-PER
1385558817136463873,Yudhoyono,I-PER
1385558817136463873,(,O
1385558817136463873,AHY,B-PER
1385558817136463873,dalam,O
1385558817136463873,Ngobrol,B-EV
1385558817136463873,Bareng,I-EV
1385558817136463873,Gus,I-EV
1385558817136463873,Miftah,I-EV
1385558817136463873,",",O
1385558817136463873,Jumat,O
1385558817136463873,23,O
1385558817136463873,Maret,O
1385558817136463873,2021.,O
1385558817136463873,Pukul,O
1385558817136463873,21.00,O
1385558817136463873,WIB,O
1385558817136463873,.,O
1385558817136463873,@OfficialiNewsTV,O
1385558817136463873,https://t.co/UHyy1puzfR,O
1385801490405625858,RT,O
1385801490405625858,@sahabat_NengVia,O
1385801490405625858,:,O
1385801490405625858,Masyallah,O
1385801490405625858,",",O
1385801490405625858,Ketum,O
1385801490405625858,@PDemokrat,O
1385801490405625858,AHY,B-PER
1385801490405625858,menyambut,O
1385801490405625858,langsung,O
1385801490405625858,kedatangan,O
1385801490405625858,Presiden,B-PER
1385801490405625858,PKS,I-PER
1385801490405625858,",",O
1385801490405625858,agenda,O
1385801490405625858,"""""",O
1385801490405625858,Silaturahmi,O
1385801490405625858,Kebangsaan,O
1385801490405625858,"""""",O
1385801490405625858,.,O
1385801490405625858,semoga,O
1385801490405625858,Berkah,O
1385801490405625858,utk,O
1385801490405625858,Indonesia,B-LOC
1385801490405625858,2024,O
1385801490405625858,.,O
1385801490405625858,https://t.co/HuP4C96LQ0,O
1391504702760656897,RT,O
1391504702760656897,@sociotalker,O
1391504702760656897,:,O
1391504702760656897,terimakasih,O
1391504702760656897,yg,O
1391504702760656897,terhormat,O
1391504702760656897,Prof,O
1391504702760656897,.,O
1391504702760656897,Dr,O
1391504702760656897,.,O
1391504702760656897,Hj,O
1391504702760656897,.,O
1391504702760656897,Megawati,B-PER
1391504702760656897,Soekarnoputri,I-PER
1391504702760656897,",",O
1391504702760656897,MA,O
1391504702760656897,.,O
1391504702760656897,MSc,O
1391504702760656897,.,O
1391504702760656897,MPP,O
1391504702760656897,.,O
1391504702760656897,PhD,O
1391504702760656897,������������‍��,O
1391504702760656897,welcome,O
1391504702760656897,to,O
1391504702760656897,the,O
1391504702760656897,era,O
1391504702760656897,of,O
1391504702760656897,wangsit-based,O
1391504702760656897,policy,O
1391504702760656897,!,O
1391504702760656897,https://t.co/DkIAmuhQUs,O
1391521550164135936,RT,O
1391521550164135936,@MediaUmat,O
1391521550164135936,:,O
1391521550164135936,Megawati,B-PER
1391521550164135936,Jadi,O
1391521550164135936,Ketua,O
1391521550164135936,Dewan,B-ORG
1391521550164135936,Pengarah,I-ORG
1391521550164135936,BRIN,I-ORG
1391521550164135936,",",O
1391521550164135936,Prof,O
1391521550164135936,.,O
1391521550164135936,Fahmi,B-PER
1391521550164135936,Amhar,I-PER
1391521550164135936,:,O
1391521550164135936,Kontroversial,O
1391521550164135936,",",O
1391521550164135936,Karena…,O
1391521550164135936,https://t.co/b0GpSSO1hK,O
1391521550164135936,|,O
1391521550164135936,@mediaumat,O
1382374580510097409,RT,O
1382374580510097409,@Bujanga52295824,O
1382374580510097409,:,O
1382374580510097409,@ChusnulCh,O
1382374580510097409,_,O
1382374580510097409,@PDI_Perjuangan,O
1382374580510097409,Tp,O
1382374580510097409,rasanya,O
1382374580510097409,gak,O
1382374580510097409,mungkin,O
1382374580510097409,mbak,O
1382374580510097409,Puan,B-PER
1382374580510097409,lah,O
1382374580510097409,dr,O
1382374580510097409,PDIP,B-ORG
1382374580510097409,",",O
1382374580510097409,Bu,O
1382374580510097409,Mega,B-PER
1382374580510097409,jg,O
1382374580510097409,tau,O
1382374580510097409,lah,O
1382374580510097409,gmn,O
1382374580510097409,nya,O
1382374580510097409,.,O
1382374580510097409,Pasti,O
1382374580510097409,Pak,O
1382374580510097409,Ganjar,B-PER
1382374580510097409,lah,O
1382374580510097409,.,O
1382374580510097409,dan,O
1382374580510097409,kita,O
1382374580510097409,siap,O
1382374580510097409,dukung,O
1382374580510097409,.,O
1382374580510097409,Besar,O
1382374580510097409,pertaruhannya,O
1382374580510097409,itu,O
1382374580510097409,",",O
1382374580510097409,bisa,O
1382374580510097409,10,O
1382374580510097409,tahun,O
1382374580510097409,lg,O
1382374580510097409,hilang,O
1382374580510097409,dr,O
1382374580510097409,peredaran,O
1386699651139530754,RT,O
1386699651139530754,@jubidotcom,O
1386699651139530754,:,O
1386699651139530754,Sebanyak,O
1386699651139530754,82,O
1386699651139530754,PSK,O
1386699651139530754,yang,O
1386699651139530754,menghuni,O
1386699651139530754,lokalisasi,O
1386699651139530754,Yobar,B-LOC
1386699651139530754,di,O
1386699651139530754,Kabupaten,B-LOC
1386699651139530754,Merauke,I-LOC
1386699651139530754,",",O
1386699651139530754,telah,O
1386699651139530754,melakukan,O
1386699651139530754,vaksinasi,O
1386699651139530754,Covid-19,O
1386699651139530754,tahap,O
1386699651139530754,pertama,O
1386699651139530754,",",O
1386699651139530754,akhir,O
1386699651139530754,pekan,O
1386699651139530754,lalu,O
1386699651139530754,.,O
1386699651139530754,#PapuanLivesMatter,O
1386699651139530754,https://t.co/4FcwTUt17A,O
1383474996744376324,RT,O
1383474996744376324,@PakarINTELek,O
1383474996744376324,:,O
1383474996744376324,Halim,B-PER
1383474996744376324,Iskandar,I-PER
1383474996744376324,sama,O
1383474996744376324,Muhaimin,B-PER
1383474996744376324,Iskandar,I-PER
1383474996744376324,ini,O
1383474996744376324,Kompak,O
1383474996744376324,.,O
1383474996744376324,Kompak,O
1383474996744376324,terkait,O
1383474996744376324,kasus,O
1383474996744376324,Korupsi,O
1383474996744376324,Kompak,O
1383474996744376324,mangkir,O
1383474996744376324,dari,O
1383474996744376324,KPK,B-ORG
1383474996744376324,Kompakkk,O
1383474996744376324,beneeerrr,O
1383474996744376324,!!!,O
1383474996744376324,&,O
1383474996744376324,lt;��,O
1383474996744376324,https://t.co/72JyG7r4uE,O
1388622335515631619,RT,O
1388622335515631619,@yecabril,O
1388622335515631619,:,O
1388622335515631619,anti,O
1388622335515631619,masker,O
1388622335515631619,?,O
1388622335515631619,in,O
1388622335515631619,da,O
1388622335515631619,panera,B-ORG
1388622335515631619,bread,I-ORG
1391063513959866379,RT,O
1391063513959866379,@Indonesia_Pedia,O
1391063513959866379,:,O
1391063513959866379,Pembangunan,O
1391063513959866379,Masjid,B-LOC
1391063513959866379,Agung,I-LOC
1391063513959866379,dan,I-LOC
1391063513959866379,Islamic,I-LOC
1391063513959866379,Center,I-LOC
1391063513959866379,Purwokerto,I-LOC
1391063513959866379,resmi,O
1391063513959866379,dimulai,O
1391063513959866379,.,O
1391063513959866379,Hal,O
1391063513959866379,itu,O
1391063513959866379,menyusul,O
1391063513959866379,groundbreaking,O
1391063513959866379,dengan,O
1391063513959866379,penggalian,O
1391063513959866379,lubang,O
1391063513959866379,tiang,O
1391063513959866379,pancang,O
1391063513959866379,yang,O
1391063513959866379,dipimpin,O
1391063513959866379,Gubernur,O
1391063513959866379,Jawa,O
1391063513959866379,Tengah,O
1391063513959866379,",",O
1391063513959866379,@ganjarpranowo,B-PER
1391063513959866379,",",O
1391063513959866379,Jumat,O
1391063513959866379,(7/5).,O
1391063513959866379,https://t.co/ayzpzIiDur,O
1386250840218890245,RT,O
1386250840218890245,@Masvix,O
1386250840218890245,:,O
1386250840218890245,Dipertemukan,O
1386250840218890245,di,O
1386250840218890245,Twitter,B-PROD
1386250840218890245,",",O
1386250840218890245,ditinggalin,O
1386250840218890245,di,O
1386250840218890245,WA,B-PROD
1382272207775174662,RT,O
1382272207775174662,@nastidenpasar,O
1382272207775174662,:,O
1382272207775174662,Yang,O
1382272207775174662,puasa,O
1382272207775174662,lebih,O
1382272207775174662,afdol,O
1382272207775174662,klo,O
1382272207775174662,bukanya,O
1382272207775174662,pake,O
1382272207775174662,@nasgortiarbah,B-ORG
1382272207775174662,Cusss,O
1382272207775174662,cek,O
1382272207775174662,promo,O
1382272207775174662,kita,O
1382272207775174662,guise,O
1382272207775174662,di,O
1382272207775174662,Gofood/Grab,B-PROD
1382272207775174662,dikit,O
1382272207775174662,lagi,O
1382272207775174662,jam,O
1382272207775174662,buka,O
1382272207775174662,loh,O
1382272207775174662,!,O
1382272207775174662,https://t.co/mTGkoL4qmP,O
1390550649188716546,RT,O
1390550649188716546,@KemensosRI,O
1390550649188716546,:,O
1390550649188716546,Turut,O
1390550649188716546,mendampingi,O
1390550649188716546,Menteri,O
1390550649188716546,Energi,O
1390550649188716546,dan,O
1390550649188716546,Sumber,O
1390550649188716546,Daya,O
1390550649188716546,Mineral,O
1390550649188716546,Arifin,B-PER
1390550649188716546,Tasrif,I-PER
1390550649188716546,",",O
1390550649188716546,Menteri,O
1390550649188716546,Sekretaris,O
1390550649188716546,Negara,O
1390550649188716546,Pratikno,B-PER
1390550649188716546,",",O
1390550649188716546,Mensos,O
1390550649188716546,Risma,B-PER
1390550649188716546,",",O
1390550649188716546,Gubernur,O
1390550649188716546,Jawa,O
1390550649188716546,Timur,O
1390550649188716546,@KhofifahIP,B-PER
1390550649188716546,",",O
1390550649188716546,dan,O
1390550649188716546,Wali,O
1390550649188716546,Kota,O
1390550649188716546,Surabaya,O
1390550649188716546,Eri,B-PER
1390550649188716546,Cahyadi,I-PER
1390550649188716546,.,O
1390550649188716546,Cc,O
1390550649188716546,:,O
1390550649188716546,@KementerianESDM,O
1390550649188716546,@KemensetnegRI,O
1390550649188716546,@JatimPemprov,O
1390550649188716546,@BanggaSurabaya,O
1388701354001010691,RT,O
1388701354001010691,@skeptisyit,O
1388701354001010691,:,O
1388701354001010691,gubernur,B-PER
1388701354001010691,jatim,I-PER
1388701354001010691,ini,O
1388701354001010691,doyan,O
1388701354001010691,bgt,O
1388701354001010691,pakai,O
1388701354001010691,buzzer,O
1388701354001010691,.,O
1388701354001010691,tim,O
1388701354001010691,promosinya,O
1388701354001010691,ganti,O
1388701354001010691,kek,O
1388701354001010691,bu,O
1388701354001010691,masa,O
1388701354001010691,kentara,O
1388701354001010691,bgt,O
1388701354001010691,buzzernya,O
1388701354001010691,bukannya,O
1388701354001010691,naik,O
1388701354001010691,malah,O
1388701354001010691,aneh,O
1386794610739978242,RT,O
1386794610739978242,@TutisoeAksoed,O
1386794610739978242,:,O
1386794610739978242,@aniesbaswedan,O
1386794610739978242,@pemkabngawi,O
1386794610739978242,@DKIJakarta,O
1386794610739978242,@FoodStation_Jkt,O
1386794610739978242,@KhofifahIP,O
1386794610739978242,Alhamdulillah....58,O
1386794610739978242,th,O
1386794610739978242,sebagai,O
1386794610739978242,warga,O
1386794610739978242,DKI,B-LOC
1386794610739978242,Jakarta,I-LOC
1386794610739978242,",",O
1386794610739978242,beberapa,O
1386794610739978242,tahun,O
1386794610739978242,terakhir,O
1386794610739978242,ini,O
1386794610739978242,merasa,O
1386794610739978242,tenang,O
1386794610739978242,nyaman,O
1386794610739978242,dan,O
1386794610739978242,bahagia,O
1386794610739978242,.,O
1386794610739978242,Semenjak,O
1386794610739978242,DKI,B-LOC
1386794610739978242,Jakarta,I-LOC
1386794610739978242,memiliki,O
1386794610739978242,Gubernur,O
1386794610739978242,&,O
1386794610739978242,amp,O
1386794610739978242,WaGub,O
1386794610739978242,yang,O
1386794610739978242,konsisten,O
1386794610739978242,dan,O
1386794610739978242,on,O
1386794610739978242,the,O
1386794610739978242,right,O
1386794610739978242,track,O
1386794610739978242,membangun,O
1386794610739978242,masyarakat,O
1386794610739978242,dan,O
1386794610739978242,kota,O
1386794610739978242,nya,O
1386794610739978242,.,O
1386794610739978242,Terimakasih,O
1386127400572837888,RT,O
1386127400572837888,@_selimutkuning,O
1386127400572837888,:,O
1386127400572837888,Asupan,O
1386127400572837888,susu,O
1386127400572837888,kotak,O
1386127400572837888,dan,O
1386127400572837888,kopiku,O
1386127400572837888,datang,O
1386127400572837888,semalam,O
1386127400572837888,bersama,O
1386127400572837888,7,O
1386127400572837888,mas,O
1386127400572837888,ganteng,O
1386127400572837888,������,O
1386127400572837888,dapaaaattt,O
1386127400572837888,!,O
1386127400572837888,Thank,O
1386127400572837888,you,O
1386127400572837888,minto,B-PER
1386127400572837888,@tokopedia,B-ORG
1386127400572837888,����,O
1386127400572837888,#TokopediaxBTSPhotoCard,O
1386127400572837888,#TokopediaxBTS,O
1386127400572837888,https://t.co/hWxYVOrWl2,O
1386604343227416579,RT,O
1386604343227416579,@PDemokrat,O
1386604343227416579,:,O
1386604343227416579,Ketum,O
1386604343227416579,AHY,B-PER
1386604343227416579,menghaturkan,O
1386604343227416579,terima,O
1386604343227416579,kasih,O
1386604343227416579,atas,O
1386604343227416579,sambutan,O
1386604343227416579,dan,O
1386604343227416579,kehangatan,O
1386604343227416579,masyarakat,O
1386604343227416579,Bumi,B-LOC
1386604343227416579,Lambung,I-LOC
1386604343227416579,Mangkurat,I-LOC
1386604343227416579,",",O
1386604343227416579,Kota,B-LOC
1386604343227416579,Banjarmasin,I-LOC
1386604343227416579,",",O
1386604343227416579,Kalimantan,B-LOC
1386604343227416579,Selatan,I-LOC
1386604343227416579,.,O
1386604343227416579,Sampai,O
1386604343227416579,jumpa,O
1386604343227416579,lagi,O
1386604343227416579,!,O
1386604343227416579,Sahabat,O
1386604343227416579,",",O
1386604343227416579,ikuti,O
1386604343227416579,terus,O
1386604343227416579,kisah,O
1386604343227416579,perjalanan,O
1386604343227416579,#SafariRamadhanAHY,B-EV
1386604343227416579,berikutnya,O
1386604343227416579,.,O
1386604343227416579,Terima,O
1386604343227416579,kasih,O
1386604343227416579,��,O
1386604343227416579,Sumber,O
1386604343227416579,:,O
1386604343227416579,https://t.co/JBFpynPCsI,O
1386604343227416579,https://t.co/ub07dh3itc,O
1381243994017914881,RT,O
1381243994017914881,@HendroP90921707,O
1381243994017914881,:,O
1381243994017914881,@hasmibakhtiar,O
1381243994017914881,@safirasafifra,O
1381243994017914881,Otak,B-WA
1381243994017914881,ketemu,I-WA
1381243994017914881,Otak,I-WA
1381243994017914881,",",O
1381243994017914881,Dengkul,I-WA
1381243994017914881,ketemu,I-WA
1381243994017914881,dengkul,I-WA
1381243994017914881,.,O
1381243994017914881,By,O
1381243994017914881,Rocky,B-PER
1381243994017914881,Gerung,I-PER
1381243994017914881,Peringati,O
1381243994017914881,Mosi,B-WA
1381243994017914881,Integral,I-WA
1381243994017914881,Mohammad,I-WA
1381243994017914881,Natsir,I-WA
1381243994017914881,",",O
1381243994017914881,Fadli,B-PER
1381243994017914881,Zon,I-PER
1381243994017914881,Hadiahkan,O
1381243994017914881,Karyanya,O
1381243994017914881,kepada,O
1381243994017914881,Anies,B-PER
1381243994017914881,Baswedan,I-PER
1388065201719693312,RT,O
1388065201719693312,@kangmul58,O
1388065201719693312,:,O
1388065201719693312,Turut,O
1388065201719693312,hadir,O
1388065201719693312,dalam,O
1388065201719693312,acara,O
1388065201719693312,silaturahmi,O
1388065201719693312,tersebut,O
1388065201719693312,antara,O
1388065201719693312,lain,O
1388065201719693312,Ketua,O
1388065201719693312,DPR,O
1388065201719693312,RI,O
1388065201719693312,Puan,B-PER
1388065201719693312,Maharani,I-PER
1388065201719693312,",",O
1388065201719693312,Menteri,O
1388065201719693312,Pertahanan,O
1388065201719693312,Prabowo,B-PER
1388065201719693312,Subianto,I-PER
1388065201719693312,",",O
1388065201719693312,Menteri,O
1388065201719693312,Sosial,O
1388065201719693312,Tri,B-PER
1388065201719693312,Rismaharini,I-PER
1388065201719693312,",",O
1388065201719693312,Menteri,O
1388065201719693312,Pekerjaan,O
1388065201719693312,Umum,O
1388065201719693312,dan,O
1388065201719693312,Perumahan,O
1388065201719693312,Rakyat,O
1388065201719693312,Basuki,B-PER
1388065201719693312,Hadimuljono,I-PER
1388065201719693312,",",O
1388065201719693312,Sekretaris,O
1388065201719693312,Kabinet,O
1388065201719693312,Pramono,B-PER
1388065201719693312,Anung,I-PER
1388065201719693312,.,O
1388065201719693312,https://t.co/cRkMoxjK6N,O
1386081929418592258,Lambatkan,O
1386081929418592258,bagi,O
1386081929418592258,vaksin,O
1386081929418592258,",",O
1386081929418592258,tup,O
1386081929418592258,tup,O
1386081929418592258,kata,O
1386081929418592258,duit,O
1386081929418592258,tak,O
1386081929418592258,cukup,O
1386081929418592258,.,O
1386081929418592258,Korek,O
1386081929418592258,pulak,O
1386081929418592258,segala,O
1386081929418592258,tabung,O
1386081929418592258,yang,O
1386081929418592258,tinggal,O
1388365155105263620,@wnyoungg,O
1388365155105263620,pengen,O
1388365155105263620,thr��,O
1382631313119670280,Puasa,O
1382631313119670280,ujan,O
1382631313119670280,terus,O
1382631313119670280,anying,O
1382631313119670280,.,O
1382631313119670280,Mw,O
1382631313119670280,jalan,O
1382631313119670280,bingung,O
1382631313119670280,anying,O
1382631313119670280,.,O
1382631313119670280,Tiap,O
1382631313119670280,hari,O
1382631313119670280,ngelap,O
1382631313119670280,motor,O
1382631313119670280,.,O
1382631313119670280,:',O
1382631313119670280,pengen,O
1382631313119670280,di,O
1382631313119670280,bilang,O
1382631313119670280,gabut,O
1382631313119670280,.,O
1382631313119670280,Tpi,O
1382631313119670280,tugas,O
1382631313119670280,banyak,O
1382631313119670280,.,O
1382631313119670280,SETAN,O
1388055698345394178,Dikasih,O
1388055698345394178,tau,O
1388055698345394178,buat,O
1388055698345394178,jaga,O
1388055698345394178,kondisi,O
1388055698345394178,kelas,O
1388055698345394178,pas,O
1388055698345394178,mau,O
1388055698345394178,un,O
1388055698345394178,biar,O
1388055698345394178,kondusif,O
1388055698345394178,kasian,O
1388055698345394178,yang,O
1388055698345394178,mau,O
1388055698345394178,belajar,O
1386884567164854276,@m00dyee,O
1386884567164854276,beres,O
1386884567164854276,ujian,O
1386884567164854276,balikan,O
1386884567164854276,lagi,O
1389152229278453763,@aeribase,O
1389152229278453763,siapain,O
1389152229278453763,duitlah,O
1389152229278453763,",",O
1389152229278453763,nabung,O
1389152229278453763,banyak,O
1389152229278453763,banyak,O
1386189498527076357,Uang,O
1386189498527076357,tabungan,O
1386189498527076357,hilang,O
1386189498527076357,",",O
1386189498527076357,terus,O
1386189498527076357,ya,O
1386189498527076357,udah,O
1386189498527076357,ikhlas,O
1386189498527076357,sambil,O
1386189498527076357,bilang,O
1386189498527076357,"""",O
1386189498527076357,"""It's",O
1386189498527076357,okay,O
1386189498527076357,paskah,O
1386189498527076357,",",O
1386189498527076357,bakal,O
1386189498527076357,Tuhan,O
1386189498527076357,ganti,O
1386189498527076357,berlipat-lipat,O
1386189498527076357,ganda,O
1386189498527076357,kok,O
1386189498527076357,"nanti""""",O
1386189498527076357,.,O
1386189498527076357,Beberapa,O
1386189498527076357,menit,O
1386189498527076357,kemudian,O
1386189498527076357,...,O
1386189498527076357,"""",O
1386189498527076357,"""Hah",O
1386189498527076357,!,O
1386189498527076357,Sejak,O
1386189498527076357,kapan,O
1386189498527076357,bisa,O
1386189498527076357,positive,O
1386189498527076357,thinking,O
1386189498527076357,begini,O
1386189498527076357,"?""""",O
1388658444748550144,cm,O
1388658444748550144,Can,O
1388658444748550144,I,O
1388658444748550144,get,O
1388658444748550144,your,O
1388658444748550144,warm,O
1388658444748550144,words,O
1388658444748550144,please,O
1388658444748550144,?,O
1388658444748550144,Aku,O
1388658444748550144,udah,O
1388658444748550144,dapet,O
1388658444748550144,ptn,O
1388658444748550144,bayar,O
1388658444748550144,ukt,O
1388658444748550144,",",O
1388658444748550144,seneng,O
1388658444748550144,bgt,O
1388658444748550144,awalnya,O
1388658444748550144,.,O
1388658444748550144,tp,O
1388658444748550144,sekarang,O
1388658444748550144,kepikiran,O
1388658444748550144,aku,O
1388658444748550144,bisa,O
1388658444748550144,survive,O
1388658444748550144,apa,O
1388658444748550144,ngga,O
1388658444748550144,ㅠㅠ,O
1388658444748550144,aku,O
1388658444748550144,punya,O
1388658444748550144,sakit,O
1388658444748550144,dan,O
1388658444748550144,lagi,O
1388658444748550144,kambuh,O
1388658444748550144,sekarang,O
1388658444748550144,",",O
1388658444748550144,trs,O
1388658444748550144,aku,O
1388658444748550144,kepikiran,O
1388658444748550144,ntar,O
1388658444748550144,saat,O
1388658444748550144,kuliah,O
1388658444748550144,terus,O
1388658444748550144,aku,O
1388658444748550144,ngedrop,O
1388658444748550144,kaya,O
1388658444748550144,gini,O
1388658444748550144,gimana,O
1388658444748550144,?,O
1388658444748550144,Aku,O
1388658444748550144,bakal,O
1388658444748550144,ngekos,O
1388658444748550144,(,O
1388658444748550144,cont,O
1389216024038240260,Pengurus,O
1389216024038240260,Masjid,O
1389216024038240260,yg,O
1389216024038240260,usir,O
1389216024038240260,orang,O
1389216024038240260,sholat,O
1389216024038240260,menggunakan,O
1389216024038240260,Masker,O
1389216024038240260,ternyata,O
1389216024038240260,sudah,O
1389216024038240260,2kali,O
1389216024038240260,mendapat,O
1389216024038240260,teguran,O
1389216024038240260,dr,O
1389216024038240260,pihak,O
1389216024038240260,kepolisian,O
1389216024038240260,.,O
1389216024038240260,https://t.co/dwmiRIiwjz,O
1385450404628992002,@collegemenfess,O
1385450404628992002,tasku,O
1385450404628992002,kecepit,O
1385450404628992002,loker,O
1385450404628992002,orang,O
1385450404628992002,lain,O
1385450404628992002,di,O
1385450404628992002,perpus,O
1385450404628992002,kampus,O
1385450404628992002,gabisa,O
1385450404628992002,dikeluarin,O
1385450404628992002,.,O
1385450404628992002,ni,O
1385450404628992002,bikin,O
1385450404628992002,heboh,O
1385450404628992002,perpus,O
1385450404628992002,pd,O
1385450404628992002,masanya,O
1385450404628992002,+,O
1385450404628992002,kuliah,O
1385450404628992002,jd,O
1385450404628992002,gabawa,O
1385450404628992002,tas,O
1385450404628992002,gabawa,O
1385450404628992002,apa2������,O
1385450404628992002,https://t.co/YvUTjeoW57,O
1388874377777717256,@httphamdust,O
1388874377777717256,@flurbnb,O
1388874377777717256,@polkacipher,O
1388874377777717256,@flurhi,O
