sentence_id,words,labels
1380722868967796736,tetapi,O
1380722868967796736,di,O
1380722868967796736,beberapa,O
1380722868967796736,rumah,O
1380722868967796736,kawan2,O
1380722868967796736,.,O
1380722868967796736,Habis,O
1380722868967796736,kelas,O
1380722868967796736,plan,O
1380722868967796736,nak,O
1380722868967796736,lawat,O
1380722868967796736,rumah,O
1380722868967796736,mana,O
1380722868967796736,",",O
1380722868967796736,dapatlah,O
1380722868967796736,menziarahi,O
1380722868967796736,mereka,O
1380722868967796736,yang,O
1380722868967796736,dah,O
1380722868967796736,lama,O
1380722868967796736,tak,O
1380722868967796736,jumpa,O
1380722868967796736,",",O
1380722868967796736,bawa,O
1380722868967796736,makanan,O
1380722868967796736,berbuka,O
1380722868967796736,",",O
1380722868967796736,merasa,O
1380722868967796736,masakan,O
1380722868967796736,tuan,O
1380722868967796736,rumah,O
1380722868967796736,",",O
1380722868967796736,berjemaah,O
1380722868967796736,sama-sama,O
1380722868967796736,https://t.co/b5Oo00LamZ,O
1380724949082509313,#Jogja,B-LOC
1380724949082509313,|,O
1380724949082509313,Serikat,O
1380724949082509313,Pekerja,O
1380724949082509313,di,O
1380724949082509313,Gunungkidul,B-LOC
1380724949082509313,Tolak,O
1380724949082509313,Pemberian,O
1380724949082509313,THR,O
1380724949082509313,dengan,O
1380724949082509313,Sistem,O
1380724949082509313,Dicicil,O
1380724949082509313,-,O
1380724949082509313,Haria,O
1380724949082509313,https://t.co/vH1OFTvIO2,O
1380728606209449984,@basetoko,O
1380728606209449984,��NETFLIX,B-PROD
1380728606209449984,ANTI,I-PROD
1380728606209449984,HOLD��,I-PROD
1380728606209449984,-,O
1380728606209449984,sharing,O
1380728606209449984,��1,O
1380728606209449984,Bulan,O
1380728606209449984,30k,O
1380728606209449984,��3,O
1380728606209449984,Bulan,O
1380728606209449984,70k,O
1380728606209449984,-,O
1380728606209449984,private,O
1380728606209449984,��1,O
1380728606209449984,Bulan,O
1380728606209449984,120k,O
1380728606209449984,��3,O
1380728606209449984,Bulan,O
1380728606209449984,260k,O
1380728606209449984,��Perpanjang,O
1380728606209449984,+,O
1380728606209449984,5k,O
1380728606209449984,��,O
1380728606209449984,Testi,O
1380728606209449984,ada,O
1380728606209449984,di,O
1380728606209449984,bio,O
1380728606209449984,✓,O
1380728606209449984,Trusted,O
1380728606209449984,✓,O
1380728606209449984,Legal,O
1380728606209449984,✓,O
1380728606209449984,Full,O
1380728606209449984,Garansi,O
1380728606209449984,✓,O
1380728606209449984,Murce,O
1380728606209449984,��,O
1380728606209449984,DM/WA[https://t.co/DvNyUxCDJL,B-PROD
1380728606209449984,],O
1380728606209449984,��,O
1380728606209449984,Payment,O
1380728606209449984,:,O
1380728606209449984,DANA,B-PROD
1380728606209449984,•,O
1380728606209449984,OVO,B-PROD
1380728606209449984,•,O
1380728606209449984,SHOPEE,B-PROD
1380728606209449984,PAY•,I-PROD
1380728606209449984,GOPAY,B-PROD
1380728606209449984,•,O
1380728606209449984,QRIS,B-PROD
1380732957199978496,#colbar,O
1380732957199978496,langsung,O
1380732957199978496,yang,O
1380732957199978496,di,O
1380732957199978496,jogja,B-LOC
1380732957199978496,#gayjogja,O
1380733534575362050,fwb,O
1380733534575362050,ada,O
1380733534575362050,rekomen,O
1380733534575362050,parfum,O
1380733534575362050,cowok,O
1380733534575362050,ga,O
1380733534575362050,?,O
1380733534575362050,budget,O
1380733534575362050,100-200k,O
1380733534575362050,tapi,O
1380733534575362050,yg,O
1380733534575362050,tahan,O
1380733534575362050,seharian,O
1380733534575362050,dan,O
1380733534575362050,wanginya,O
1380733534575362050,manly,O
1380733534575362050,ga,O
1380733534575362050,manis,O
1380733534575362050,rep,O
1380733534575362050,yaa,O
1380733534575362050,makasih,O
1380734036914499588,Pada,O
1380734036914499588,kasus,O
1380734036914499588,Marsinah,B-PER
1380734036914499588,juga,O
1380734036914499588,terjadi,O
1380734036914499588,pelanggaran,O
1380734036914499588,hak,O
1380734036914499588,atas,O
1380734036914499588,kondisi,O
1380734036914499588,yang,O
1380734036914499588,adil,O
1380734036914499588,dan,O
1380734036914499588,menguntungkan,O
1380734036914499588,di,O
1380734036914499588,tempat,O
1380734036914499588,kerja,O
1380734036914499588,",",O
1380734036914499588,termasuk,O
1380734036914499588,hak,O
1380734036914499588,mendapatkan,O
1380734036914499588,upah,O
1380734036914499588,yang,O
1380734036914499588,layak,O
1380734036914499588,dan,O
1380734036914499588,hak,O
1380734036914499588,mendapatkan,O
1380734036914499588,penghidupan,O
1380734036914499588,yang,O
1380734036914499588,layak,O
1380734036914499588,bagi,O
1380734036914499588,dirinya,O
1380734036914499588,dan,O
1380734036914499588,keluarganya,O
1380735296720019457,Gubernur,O
1380735296720019457,Khofifah,B-PER
1380735296720019457,Terima,O
1380735296720019457,Lencana,O
1380735296720019457,Kehormatan,O
1380735296720019457,Asthabrata,O
1380735296720019457,dari,O
1380735296720019457,IKAPTK,B-ORG
1380735296720019457,https://t.co/enN89BpcmE,O
1380735301916663812,@mengletha,O
1380735301916663812,.,O
1380735301916663812,HELOO,O
1380735301916663812,beli,O
1380735301916663812,di,O
1380735301916663812,@akuyench,B-PER
1380735301916663812,dia,O
1380735301916663812,jual,O
1380735301916663812,app,O
1380735301916663812,premium,O
1380735301916663812,murah,O
1380735301916663812,dan,O
1380735301916663812,bergaransi,O
1380735301916663812,ya����‍♀️,O
1380735301916663812,✨Trusted,O
1380735301916663812,✨Legal,O
1380735301916663812,✨Garansi,O
1380735301916663812,��bank.dana.ovo.gopay.shopeepay,B-PROD
1380735301916663812,❕testi,O
1380735301916663812,cek,O
1380735301916663812,ig,B-PROD
1380735301916663812,bundz,O
1380735301916663812,T,O
1380735301916663812,yg,O
1380735301916663812,jual,O
1380735301916663812,spotify,B-PROD
1380735301916663812,netflix,B-PROD
1380735301916663812,canva,B-PROD
1380735301916663812,viu,B-PROD
1380735301916663812,youtube,B-PROD
1380735301916663812,yt,B-PROD
1380735301916663812,iflix,B-PROD
1380735301916663812,vip,I-PROD
1380735301916663812,wetv,B-PROD
1380735301916663812,disney+hotstar,B-PROD
1380735301916663812,hs,B-PROD
1380735301916663812,premium,I-PROD
1380735301916663812,https://t.co/6qcEE9jBFI,O
1380735999286779905,@xylyyy,O
1380735999286779905,Sama,O
1380735999286779905,gue,O
1380735999286779905,juga,O
1380735999286779905,g,O
1380735999286779905,liburan��,O
1380737825692213250,@CommuterLine,O
1380737825692213250,krl,O
1380737825692213250,jogja,B-LOC
1380737825692213250,solo,B-LOC
1380737825692213250,boleh,O
1380737825692213250,membawa,O
1380737825692213250,balita,O
1380737951865266180,ni,O
1380737951865266180,jangan,O
1380737951865266180,jangan,O
1380737951865266180,nanti,O
1380737951865266180,solo,B-LOC
1380737951865266180,jadi,O
1380737951865266180,jogja,B-LOC
1380737951865266180,wannabe,O
1380737951865266180,di,O
1380737951865266180,tahun,O
1380742012450742275,@oma_chantik,O
1380742012450742275,iya,O
1380742012450742275,",",O
1380742012450742275,oma,O
1380742012450742275,.,O
1380742012450742275,mana,O
1380742012450742275,panas,O
1380742012450742275,banget,O
1380742012450742275,:(,O
1380742012450742275,Saya,O
1380742012450742275,klo,O
1380742012450742275,ke,O
1380742012450742275,jogja,B-LOC
1380742012450742275,males,O
1380742012450742275,keluar,O
1380742012450742275,udah,O
1380742012450742275,PW,O
1380742012450742275,di,O
1380742012450742275,hotel,O
1380742040909058048,@jonginiechan,O
1380742040909058048,Halooo,O
1380742040909058048,��,O
1380742040909058048,aku,O
1380742040909058048,jual,O
1380742040909058048,apk,O
1380742040909058048,premium,O
1380742040909058048,legal,O
1380742040909058048,loh,O
1380742040909058048,ada,O
1380742040909058048,:,O
1380742040909058048,t,O
1380742040909058048,.,O
1380742040909058048,jual,O
1380742040909058048,netflix,B-PROD
1380742040909058048,viu,B-PROD
1380742040909058048,spotify,B-PROD
1380742040909058048,hbo,B-PROD
1380742040909058048,iflix,B-PROD
1380742040909058048,wattpad,B-PROD
1380742040909058048,wetv,B-PROD
1380742040909058048,canva,B-PROD
1380742040909058048,drakorid,B-PROD
1380742040909058048,apple,B-PROD
1380742040909058048,musik,I-PROD
1380742040909058048,disney,B-PROD
1380742040909058048,app,I-PROD
1380742040909058048,premium,I-PROD
1380742040909058048,.,O
1380742040909058048,pastinya,O
1380742040909058048,legal,O
1380742040909058048,",",O
1380742040909058048,begaransi,O
1380742040909058048,",",O
1380742040909058048,bukan,O
1380742040909058048,apk,O
1380742040909058048,mod,O
1380742040909058048,yaa��,O
1380742040909058048,yuk,O
1380742040909058048,kalo,O
1380742040909058048,mau,O
1380742040909058048,order,O
1380742040909058048,apk,O
1380742040909058048,premium,O
1380742040909058048,bisa,O
1380742040909058048,langsung,O
1380742040909058048,dm,O
1380742040909058048,or,O
1380742040909058048,wa,B-PROD
1380742040909058048,aja��,O
1380742040909058048,https://t.co/8J2sGv9bAA,O
1380742085226029060,Apa,O
1380742085226029060,Pendapat,O
1380742085226029060,Netizen,O
1380742085226029060,?,O
1380742085226029060,Ketua,O
1380742085226029060,Umum,O
1380742085226029060,PDIP,B-ORG
1380742085226029060,Megawati,B-PER
1380742085226029060,Soekarnoputri,I-PER
1380742085226029060,mengimbau,O
1380742085226029060,para,O
1380742085226029060,kadernya,O
1380742085226029060,tidak,O
1380742085226029060,berpolitik,O
1380742085226029060,hanya,O
1380742085226029060,untuk,O
1380742085226029060,sekadar,O
1380742085226029060,mencari,O
1380742085226029060,uang,O
1380742085226029060,.,O
1380742085226029060,#TempoNasional,O
1380742085226029060,https://t.co/w6oeDq5d5i,O
1380742085226029060,Kalo,O
1380742085226029060,Ngembat,O
1380742085226029060,Uang,O
1380742085226029060,Bansos,O
1380742085226029060,?,O
1380742085226029060,https://t.co/k8EFFnSN9L,O
1380742085226029060,https://t.co/08XGJkRF2W,O
1380742127420809216,Aksi,O
1380742127420809216,Prabowo,B-PER
1380742127420809216,:,O
1380742127420809216,Disebut,O
1380742127420809216,Pentagon,B-ORG
1380742127420809216,",",O
1380742127420809216,Disambut,O
1380742127420809216,Korsel,B-ORG
1380742127420809216,https://t.co/TDNJvFRt5a,O
1380744222957957122,RT,O
1380744222957957122,@MimalKushairi,O
1380744222957957122,:,O
1380744222957957122,Mestilah,O
1380744222957957122,yang,O
1380744222957957122,terpaling,O
1380744222957957122,susu,O
1380744222957957122,pisang,O
1380744222957957122,punya,O
1380744222957957122,harga,O
1380744222957957122,paling,O
1380744222957957122,mahal,O
1380744222957957122,kakakakakjansnskaksksn,O
1380744260547321861,RT,O
1380744260547321861,@Romeo_RenyS,B-PER
1380744260547321861,:,O
1380744260547321861,Luar,O
1380744260547321861,biasa,O
1380744260547321861,.,O
1380744260547321861,Knp,O
1380744260547321861,tdk,O
1380744260547321861,sekalian,O
1380744260547321861,saja,O
1380744260547321861,nama,O
1380744260547321861,:,O
1380744260547321861,Susilo,B-PER
1380744260547321861,Bambang,I-PER
1380744260547321861,Yudhoyono,I-PER
1380744260547321861,Agus,B-PER
1380744260547321861,HarimurtiYudhoyono,I-PER
1380744260547321861,IbasYudhoyono,B-PER
1380744260547321861,Coba,O
1380744260547321861,di,O
1380744260547321861,patenkan,O
1380744260547321861,(,O
1380744260547321861,brngkali,O
1380744260547321861,bisa,O
1380744260547321861,.,O
1380744260547321861,https://t.co/Qu3s1Yoo3l,O
1380745305662967810,@asdrftyh,O
1380745305662967810,tapi,O
1380745305662967810,ditempatku,O
1380745305662967810,emang,O
1380745305662967810,ada,O
1380745305662967810,mandi,O
1380745305662967810,bola+prosotannya,O
1380745839711199232,@honcuk,O
1380745839711199232,Jogja,B-LOC
1380745839711199232,menurutku,O
1380745839711199232,jadi,O
1380745839711199232,banyak,O
1380745839711199232,“luar,O
1380745839711199232,biasa”,O
1380745839711199232,karena,O
1380745839711199232,mayoritaskan,O
1380745839711199232,pelajar,O
1380745839711199232,ya,O
1380745839711199232,.,O
1380745839711199232,banyak,O
1380745839711199232,yang,O
1380745839711199232,pacaran,O
1380745839711199232,",",O
1380745839711199232,atau,O
1380745839711199232,sekadar,O
1380745839711199232,teman,O
1380745839711199232,dekat,O
1380745839711199232,",",O
1380745839711199232,dsb,O
1380745839711199232,dsb,O
1380745839711199232,",",O
1380745839711199232,jadinya,O
1380745839711199232,spesial,O
1380745839711199232,karena,O
1380745839711199232,banyak,O
1380745839711199232,kenangan,O
1380754177433903107,@shmajn,O
1380754177433903107,@LilyZali,O
1380754177433903107,Salahkah,O
1380754177433903107,makcik,O
1380754177433903107,lily,B-PER
1380754177433903107,memperjuangkan,O
1380754177433903107,hak,O
1380754177433903107,belia,O
1380754177433903107,beliawanis,O
1380754177433903107,patut,O
1380754177433903107,diberi,O
1380754177433903107,gaji,O
1380754177433903107,setimpal..adoi,O
1380754177433903107,lah,O
1380754177433903107,makcik,O
1380754177433903107,yg,O
1380754177433903107,pangkah,O
1380754177433903107,tu,O
1380754177433903107,pun,O
1380758189239635971,Presiden,O
1380758189239635971,Korea,O
1380758189239635971,Selatan,O
1380758189239635971,(,O
1380758189239635971,Korsel,O
1380758189239635971,Moon,B-PER
1380758189239635971,Jae-in,I-PER
1380758189239635971,menitipkan,O
1380758189239635971,salam,O
1380758189239635971,untuk,O
1380758189239635971,Presiden,O
1380758189239635971,Joko,B-PER
1380758189239635971,Widodo,I-PER
1380758189239635971,saat,O
1380758189239635971,bertemu,O
1380758189239635971,Menteri,O
1380758189239635971,Pertahanan,O
1380758189239635971,Prabowo,B-PER
1380758189239635971,Subianto,I-PER
1380758189239635971,di,O
1380758189239635971,Seoul,B-LOC
1380758189239635971,-,O
1380758189239635971,#Nasional,O
1380758189239635971,https://t.co/aCS2v6gb7n,O
1380758189239635971,"""",O
1380758189239635971,Presiden,O
1380758189239635971,Korea,O
1380758189239635971,Selatan,O
1380758189239635971,(,O
1380758189239635971,Korsel,O
1380758189239635971,Moon,B-PER
1380758189239635971,Jae-in,I-PER
1380758189239635971,menitipkan,O
1380758189239635971,salam,O
1380758189239635971,untuk,O
1380758189239635971,Presiden,O
1380758189239635971,Joko,B-PER
1380758189239635971,Widodo,I-PER
1380758189239635971,saat,O
1380758189239635971,bertemu,O
1380758189239635971,Menteri,O
1380758189239635971,Pertahanan,O
1380758189239635971,Prabowo,B-PER
1380758189239635971,Subianto,I-PER
1380758189239635971,di,O
1380758189239635971,Seoul,B-LOC
1380758189239635971,-,O
1380758189239635971,#Nasional,O
1380758189239635971,https://t.co/aCS2v6gb7n,O
1380758189239635971,"""",O
1380761194525433859,@OmKodoQ,O
1380761194525433859,@doel_riyadh,O
1380761194525433859,@9itmr,O
1380761194525433859,Ganti,O
1380761194525433859,panggilan,O
1380761194525433859,.,O
1380761194525433859,Aku,O
1380761194525433859,kenalnya,O
1380761194525433859,Cak,B-PER
1380761194525433859,Imin,I-PER
1380767147387850758,Survei,O
1380767147387850758,Indonesia,B-ORG
1380767147387850758,Political,I-ORG
1380767147387850758,Opinion,I-ORG
1380767147387850758,(,O
1380767147387850758,IPO,O
1380767147387850758,menjelaskan,O
1380767147387850758,tingkat,O
1380767147387850758,popularitas,O
1380767147387850758,jajaran,O
1380767147387850758,menteri,O
1380767147387850758,di,O
1380767147387850758,mata,O
1380767147387850758,masyarakat,O
1380767147387850758,paling,O
1380767147387850758,tinggi,O
1380767147387850758,jatuh,O
1380767147387850758,pada,O
1380767147387850758,Menhan,O
1380767147387850758,Prabowo,B-PER
1380767147387850758,Subianto,I-PER
1380767147387850758,.,O
1380767147387850758,#kumparanNEWS,O
1380767147387850758,https://t.co/cSLZj0f9mB,O
1380768707027165192,kok,O
1380768707027165192,gaada,O
1380768707027165192,yang,O
1380768707027165192,relasi,O
1380768707027165192,sama,O
1380768707027165192,prabowo,B-PER
1380768882428796928,@watespahpoh,O
1380768882428796928,Tidak,O
1380768882428796928,boleh,O
1380768882428796928,mudik,O
1380768882428796928,",",O
1380768882428796928,tapi,O
1380768882428796928,ketwingi,O
1380768882428796928,setiap,O
1380768882428796928,weekend,O
